event_id,run,seed,semantic_type,generation_status,validation_reason,done_reason,eval_count,ir_status,ir_reason,bucket,fine_class,fine_label,salvage_family,has_semantic_result,has_assignment,response_is_object,salvage_ir_status,salvage_ir_reason,salvage_result,salvage_relation,salvage_new_value,replay_status,replay_path,replay_candidate,replay_oracle_correct
EXT_E079,2,20260828,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E079,3,20260829,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E080,1,20260827,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E080,2,20260828,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E080,3,20260829,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E081,1,20260827,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E081,2,20260828,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E081,3,20260829,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E082,1,20260827,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E082,2,20260828,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E082,3,20260829,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E083,1,20260827,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E083,2,20260828,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E083,3,20260829,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E084,1,20260827,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E084,2,20260828,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E084,3,20260829,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E085,1,20260827,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E085,2,20260828,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E085,3,20260829,TEMPORAL_VERSION,RETRIEVAL_FAILED,not_run,,0,INVALID_OUTPUT,response_not_object,RETRIEVAL_FAILED,R_RETRIEVAL,retrieval failed; Qwen never ran,RETRIEVAL_GAP,False,False,False,INVALID_OUTPUT,response_not_object,,,,,,,False
EXT_E087,1,20260827,TEMPORAL_VERSION,INVALID_SCHEMA,rules_missing,stop,115,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,APPLIES_TO,,,,,False
EXT_E090,2,20260828,TEMPORAL_VERSION,INVALID_SCHEMA,rules_missing,stop,115,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,EXCEPTION_OVERRIDES,,,,,False
EXT_E101,2,20260828,TEMPORAL_VERSION,INVALID_SCHEMA,rules_missing,stop,142,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,national_security_exception,EXCEPTION_OVERRIDES,,SELECTED,IR_TEMPORAL_UNIQUE_TOP1,CAND_003,True
EXT_E106,1,20260827,TEMPORAL_VERSION,INVALID_SCHEMA,rules_missing,stop,256,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:relation|result,,UNKNOWN,,,,,False
EXT_E107,3,20260829,TEMPORAL_VERSION,INVALID_SCHEMA,rules_missing,stop,258,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:relation|result,,UNKNOWN,,,,,False
EXT_E109,1,20260827,TEMPORAL_VERSION,INVALID_SCHEMA,rules_missing,stop,176,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,APPLIES_TO,,,,,False
EXT_E109,2,20260828,TEMPORAL_VERSION,INVALID_SCHEMA,rules_missing,stop,242,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,APPLIES_TO,,,,,False
EXT_E109,3,20260829,TEMPORAL_VERSION,INVALID_SCHEMA,rules_missing,stop,257,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,APPLIES_TO,,,,,False
EXT_E110,2,20260828,TEMPORAL_VERSION,INVALID_SCHEMA,rules_missing,stop,333,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,EFFECTIVE_FROM,,,,,False
EXT_E110,3,20260829,TEMPORAL_VERSION,INVALID_SCHEMA,rules_missing,stop,252,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,APPLIES_TO,,,,,False
EXT_E113,1,20260827,TEMPORAL_VERSION,INVALID_SCHEMA,rules_missing,stop,124,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,composite_samples_allowed_if_duplicates_available,APPLIES_TO,,SELECTED,IR_TEMPORAL_UNIQUE_TOP1,CAND_003,True
EXT_E120,2,20260828,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,101,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,UNKNOWN,,,,,False
EXT_E129,1,20260827,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,103,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,EXCEPTION_OVERRIDES,,,,,False
EXT_E139,1,20260827,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,122,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,strategic_direction_risk_tolerance_communication_lines,UNKNOWN,,SELECTED,IR_TOPK_RANK,CAND_002,True
EXT_E139,2,20260828,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,122,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,strategic_direction_risk_tolerance_communication_lines,UNKNOWN,,SELECTED,IR_TOPK_RANK,CAND_002,True
EXT_E139,3,20260829,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,123,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,align_with_csrf_20_enterprise_risk_portfolio,APPLIES_TO,,SELECTED,IR_TOPK_RANK,CAND_002,True
EXT_E140,2,20260828,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,184,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,prioritized_list_of_privacy_requirements,UNKNOWN,,SELECTED,IR_TOPK_RANK,CAND_003,True
EXT_E140,3,20260829,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,134,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,realigns_with_nist_cs_2.0_and_addresses_current_privacy_risk_management_needs,UNKNOWN,,SELECTED,IR_TOPK_RANK,CAND_003,True
EXT_E144,1,20260827,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,103,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,EXCEPTION_OVERRIDES,,,,,False
EXT_E144,2,20260828,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,123,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,living_tool_scope,APPLIES_TO,,ABSTAIN,IR_RANK_ABSTAIN,,False
EXT_E145,1,20260827,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,104,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,unknown,UNKNOWN,,ABSTAIN,IR_RANK_ABSTAIN,,False
EXT_E145,2,20260828,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,113,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,EXCEPTION_OVERRIDES,,,,,False
EXT_E146,2,20260828,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,156,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,realigns_with_csf_2.0_and_addresses_current_privacy_risk_management_needs,UNKNOWN,,ABSTAIN,IR_RANK_ABSTAIN,,False
EXT_E146,3,20260829,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,130,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,initial_public_draft_release,UNKNOWN,,SELECTED,IR_TOPK_RANK,CAND_003,True
EXT_E149,1,20260827,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,169,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,realign_with_csrf_2.0_and_address_privacy_risk_management_needs,UNKNOWN,,SELECTED,IR_TOPK_RANK,CAND_003,True
EXT_E149,3,20260829,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,140,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,UNKNOWN,,,,,False
EXT_E153,3,20260829,GENERAL_RULE_EXCEPTION,INVALID_SCHEMA,rules_missing,stop,108,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,content_moved_to_online_resources,UNKNOWN,,ABSTAIN,IR_RANK_ABSTAIN,,False
EXT_E165,2,20260828,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,667,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['regulation (eu) 2024_1689', 'ai act human oversight', 'oversight rule', 'eu_2024_1689 requires chapter iii section 2 oversight rules for safety component ai acts']",AMENDS,,,,,False
EXT_E169,1,20260827,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,528,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['regulation (eu) 2024_1689', 'ai systems which are safety components', 'eu_2024_1689_safety_component_ai_reference_chapter3_section2']",UNKNOWN,,,,,False
EXT_E169,2,20260828,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,437,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['regulation (eu) 2024_1689', 'ai systems which are safety components', 'eu_2024_1689_safety_component_obligation_chapter_iii_section_ii']",AMENDS,,,,,False
EXT_E170,1,20260827,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,500,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['regulation (eu) 2024_1689', 'harmonised rules on artificial intelligence', 'ai_regulatory_reference:eu_2024_1689:chapter iii section 2:safety_component_systems:take_into_account']",UNKNOWN,,,,,False
EXT_E170,2,20260828,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,513,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['regulation (eu) 2024_1689', 'safety_component_systems', 'ai safety component systems must take into account chapter iii, section 2 requirements when adopting delegated acts or detailed measures under regulation (eu) 2024_1689']",UNKNOWN,,,,,False
EXT_E170,3,20260829,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,487,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['regulation (eu) 2024_1689', 'safety_component_within_meaning_of_regulation', 'ai safety component systems must consider chapter iii section 2 requirements when adopting delegated acts or detailed measures under regulation (eu) 2024_1689.']",AMENDS,,,,,False
EXT_E172,3,20260829,CROSS_SENTENCE_SCOPE,INVALID_SCHEMA,rules_missing,stop,147,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,APPLIES_TO,,,,,False
EXT_E174,1,20260827,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,421,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['supersedes_2023_guidance_and_finalizes_draft_updates', 'cybersecurity in medical devices guidance update :: fda 2025 guidance supersedes 2023 guidance', 'version status', 'fda 2025 guidance supersedes 2023 version and finalizes draft updates under section 524b']",UNKNOWN,,,,,False
EXT_E174,2,20260828,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,423,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['supersedes_2023_guidance_and_finalizes_2024_draft', 'cybersecurity in medical devices: quality system considerations and content of premarket submissions', 'fda', 'fda 2025 guidance supersedes 2023 guidance and finalizes 2024 draft']",UNKNOWN,,,,,False
EXT_E174,3,20260829,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,387,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['finalized_and_supersedes_prior_versions', 'fda', 'medical_device_cybersecurity', 'fda finalized 2025 cybersecurity guidance superseding 2023 version under section 524b fd&c act']",UNKNOWN,,,,,False
EXT_E175,2,20260828,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,398,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['updated_guidance_finalizes_draft_updates_for_cyber_device_premarket_submissions', 'medical_device_cybersecurity', 'cybersecurity in medical devices guidance update :: fda section 524b recommendations', 'fda finalized guidance updates section 524b documentation requirements for cyber devices in premarket submissions']",UNKNOWN,,,,,False
EXT_E175,3,20260829,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,504,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['cybersecurity in medical devices: quality system considerations and content of premarket submissions', 'finalized', 'finalized_guidance_on_medical_device_cybersecurity_under_section_524b']",EFFECTIVE_FROM,,,,,False
EXT_E178,2,20260828,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,505,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['fda', 'cybersecurity device design', 'fda final guidance update on medical device cybersecurity design under fd&c act section 524b (2025_11669)']",EFFECTIVE_FROM,,,,,False
EXT_E189,1,20260827,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,410,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['guidance for industry and food and drug administration', 'fda', 'regulatory_guidance_non_binding_fda_2015_d_5105_postmarket_cybersecurity_management_safety_and_effectiveness_of_marketed_medical_devices']",EFFECTIVE_FROM,,,,,False
EXT_E191,2,20260828,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,599,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['final_guidance_incorporating_draft_updates_for_section_524b_obligations_with_deregulatory_classification', 'cybersecurity in medical devices: quality system considerations and content of premarket submissions', 'fda', 'fda finalizes 2023 guidance and incorporates 2024 draft updates for section 524b cyber device obligations, classified as deregulatory.']",APPLIES_TO,,,,,False
EXT_E193,3,20260829,CROSS_SENTENCE_SCOPE,INVALID_SCHEMA,rules_missing,stop,241,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,OK,ok,finalized_guidance_incorporating_section_524b_obligations_for_cyber_devices,UNKNOWN,,ABSTAIN,IR_RANK_ABSTAIN,,False
EXT_E195,1,20260827,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,952,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['reporting_only_climate_related_disclosures_under_ifrs_s2', 'ifrs s1 application is split into s2_required parts and general requirements, excluding c1_c3 and specific risk_opportunity paragraphs not in s2.']",EFFECTIVE_FROM,,,,,False
EXT_E197,2,20260828,CROSS_SENTENCE_SCOPE,INVALID_SCHEMA,rules_missing,stop,107,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,APPLIES_TO,,,,,False
EXT_E197,3,20260829,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,377,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['ifrs s1', 'effects_analysis', 'ifrs_s1_overall_sustainability_disclosure_scope']",EFFECTIVE_FROM,,,,,False
EXT_E198,1,20260827,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,423,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['sustainability_reporting', 'ifrs s1 general requirements :: ifrs s1 content and presentation', 'ifrs_s1_material_sustainability_risks_opportunities_scope']",EXCEPTION_OVERRIDES,,,,,False
EXT_E198,3,20260829,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,424,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['information does not obscure material information about sustainability_related risks and opportunities beyond climate in the first year of application', 'ifrs_s1_first_year_relief_split']",EFFECTIVE_FROM,,,,,False
EXT_E199,1,20260827,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,260,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['ifrs s1 general requirements :: ifrs s1 governance disclosure', 'ifrs_s1_governance_disclosure_scope']",EFFECTIVE_FROM,,,,,False
EXT_E199,2,20260828,CROSS_SENTENCE_SCOPE,INVALID_SCHEMA,rules_missing,stop,107,INVALID_OUTPUT,rules_missing,INVALID_OUTPUT,J7,semantic present but structure parse failed,FORMAT_REPAIRABLE,False,False,True,INCOMPLETE_IR,missing:result,,APPLIES_TO,,,,,False
EXT_E200,3,20260829,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,438,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['ifrs s1 general requirements for disclosure of sustainability_related financial information', 'ifrs s1 requires disclosure of sustainability_related risks and opportunities useful to investors with accurate depiction.']",EFFECTIVE_FROM,,,,,False
EXT_E202,1,20260827,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,352,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['annual periods beginning on or after 1 january 2024', 'ifrs s1 general requirements for disclosure of sustainability_related financial information', 'ifrs s1 effective for annual periods starting 2024_01_01']",EFFECTIVE_FROM,,,,,False
EXT_E202,3,20260829,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,531,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['ifrs s1', 'sustainability_related risks', 'ifrs s1 requires disclosure of governance, strategy, risk management, metrics and targets regarding sustainability_related risks and opportunities if material.']",EFFECTIVE_FROM,,,,,False
EXT_E203,1,20260827,CROSS_SENTENCE_SCOPE,GENERATED,ok,stop,383,INCOMPLETE_IR,missing:scope_relation,INCOMPLETE_IR,I_NONCRITICAL,missing only deterministically completable fields:scope_relation,DETERMINISTIC_COMPLETE,True,False,True,INCOMPLETE_IR,missing:scope_relation,"['ifrs s1 general requirements for disclosure of sustainability_related financial information', 'ifrs s1 general requirements for sustainability_related risks and opportunities disclosure']",EFFECTIVE_FROM,,,,,False
